order_id,sku,qty
ORD-0130,21666,6
ORD-0130,20652,1
ORD-0130,23263,1
ORD-0130,23266,1
ORD-0130,23265,1
ORD-0130,22339,5
ORD-0130,22338,3
ORD-0130,21588,4
ORD-0130,22895,12
ORD-0130,20956,9
ORD-0130,82582,1
ORD-0130,23197,1
ORD-0130,21467,1
ORD-0130,23493,1
ORD-0130,20652,1
ORD-0130,21866,2
ORD-0130,84946,6
ORD-0130,23439,1
ORD-0130,22633,13
ORD-0130,85199S,2
ORD-0130,22200,1
ORD-0130,22156,1
ORD-0130,23274,2
ORD-0130,84347,2
ORD-0130,23240,10
ORD-0131,22898,8
ORD-0131,20719,10
ORD-0131,20723,10
ORD-0131,21156,8
ORD-0131,23382,4
ORD-0131,23480,4
ORD-0131,23348,6
ORD-0131,22139,3
ORD-0131,20724,10
ORD-0131,22141,6
ORD-0131,22144,6
ORD-0131,20914,6
ORD-0131,21981,24
ORD-0131,22615,24
ORD-0131,23351,12
ORD-0131,22734,6
ORD-0131,22739,10
ORD-0131,23349,12
ORD-0131,23353,12
ORD-0131,22952,24
ORD-0131,22909,12
ORD-0132,22141,12
ORD-0132,22144,12
ORD-0132,22750,4
ORD-0132,22751,4
ORD-0132,22749,4
ORD-0132,22960,6
